experiment,model,layer,source,target,direction,delta_auc,delta_auc_ci_high,delta_auc_ci_low,delta_auc_p,delta_n_boot_valid,meta_gt_auc,meta_gt_auc_ci_high,meta_gt_auc_ci_low,meta_gt_auc_p,meta_gt_n_boot_valid,meta_mj_auc,meta_mj_auc_ci_high,meta_mj_auc_ci_low,meta_mj_auc_p,meta_mj_n_boot_valid,model_label,n_B,n_C,n_questions,sample_size,source_empty_quadrants,source_label,target_label,truth_gt_auc,truth_gt_auc_ci_high,truth_gt_auc_ci_low,truth_gt_auc_p,truth_gt_n_boot_valid,truth_mj_auc,truth_mj_auc_ci_high,truth_mj_auc_ci_low,truth_mj_auc_p,truth_mj_n_boot_valid
OOD,qwen25_7b,11,movies,mmlu,movies->mmlu,0.06442307692307692,0.2561786766298099,-0.14177668281994327,0.268,1000,0.41983173076923075,0.5360855221098473,0.30424206292051603,0.908,1000,0.5801682692307693,0.6981606450719823,0.46675931305731855,0.08,1000,Qwen2.5-7B,260,32,280,292,,Movies source,MMLU,0.5157451923076923,0.6189231106464079,0.4058341165413534,0.408,1000,0.48425480769230766,0.5975637982361723,0.3797871611779426,0.598,1000
OOD,qwen25_7b,11,movies,truthfulqa_binary,movies->truthfulqa_binary,-0.13744818278222304,-0.001727016719478085,-0.27094220521864454,0.979,1000,0.5493348115299335,0.6185102398719213,0.4782627513684133,0.093,1000,0.45066518847006654,0.5149939604403252,0.3827673403887494,0.938,1000,Qwen2.5-7B,506,82,535,588,,Movies source,TruthfulQA,0.5881133712522896,0.6525009380402326,0.5233616144724841,0.008,1000,0.4118866287477104,0.4793748023777904,0.34322455629862536,0.997,1000
OOD,qwen25_7b,12,math,mmlu,math->mmlu,0.08533653846153844,0.25861468072259536,-0.10697441086656649,0.206,1000,0.4620192307692308,0.567101577176754,0.3663627278620256,0.756,1000,0.5379807692307692,0.6381582142734337,0.4405474923473008,0.228,1000,Qwen2.5-7B,260,32,280,292,,Math source,MMLU,0.45264423076923077,0.5569965554249358,0.3519782388080867,0.815,1000,0.5473557692307692,0.6428245192307692,0.4457809500088846,0.188,1000
OOD,qwen25_7b,12,math,truthfulqa_binary,math->truthfulqa_binary,0.0803769401330377,0.20239631988566575,-0.050146982243575895,0.118,1000,0.4869613419454353,0.5504946193760845,0.4271231142995897,0.654,1000,0.5130386580545647,0.5784044621105899,0.4399918151385356,0.343,1000,Qwen2.5-7B,506,82,535,588,,Math source,TruthfulQA,0.432661717921527,0.5008859585131462,0.37126316164049983,0.974,1000,0.5673382820784729,0.6299068313411101,0.5058318009649991,0.015,1000
OOD,qwen25_7b,12,movies,mmlu,movies->mmlu,0.05576923076923068,0.2599973412229906,-0.17475157406069855,0.332,1000,0.42596153846153845,0.5476197703064289,0.2983747580044269,0.887,1000,0.5740384615384615,0.6974431910273793,0.45889472245600327,0.106,1000,Qwen2.5-7B,260,32,280,292,,Movies source,MMLU,0.5182692307692308,0.6313020867712567,0.4063835767251265,0.366,1000,0.48173076923076924,0.6000130998345283,0.3822878906433724,0.613,1000
OOD,qwen25_7b,12,movies,truthfulqa_binary,movies->truthfulqa_binary,-0.03486214209968186,0.12114238957830278,-0.16767633788851521,0.695,1000,0.4770196664417237,0.5444689261242958,0.4075822070988353,0.758,1000,0.5229803335582763,0.5956611892065743,0.45644413715776383,0.228,1000,Qwen2.5-7B,506,82,535,588,,Movies source,TruthfulQA,0.5578424756579582,0.6299416106769048,0.48786188665611807,0.065,1000,0.44215752434204186,0.5143041023711388,0.3731989386438644,0.941,1000
OOD,qwen25_7b,13,math,mmlu,math->mmlu,0.09362980769230772,0.2860222978387041,-0.09559819868755233,0.172,1000,0.4480769230769231,0.5470225000504684,0.3488563783501566,0.86,1000,0.551923076923077,0.6439986195958646,0.45532071546957087,0.133,1000,Qwen2.5-7B,260,32,280,292,,Math source,MMLU,0.45829326923076924,0.5644510582010582,0.3561463178714334,0.766,1000,0.5417067307692308,0.6437540092012075,0.4268037525884028,0.255,1000
OOD,qwen25_7b,13,math,truthfulqa_binary,math->truthfulqa_binary,0.07924419165140273,0.2081824266075229,-0.05150274011518302,0.112,1000,0.48303287380699894,0.5534785490107603,0.41441081575169264,0.682,1000,0.5169671261930011,0.5845470134933819,0.44976961362148005,0.309,1000,Qwen2.5-7B,506,82,535,588,,Math source,TruthfulQA,0.4377229345415984,0.5043824534285783,0.37430640732281506,0.967,1000,0.5622770654584016,0.6262706048155284,0.4897099594471992,0.053,1000
OOD,qwen25_7b,13,movies,mmlu,movies->mmlu,0.05120192307692317,0.27131449839282684,-0.14926606066153483,0.286,1000,0.43677884615384616,0.5570349875663236,0.32626146161589636,0.845,1000,0.5632211538461539,0.6875929500861372,0.44493523720349565,0.149,1000,Qwen2.5-7B,260,32,280,292,,Movies source,MMLU,0.5120192307692307,0.6257767069758502,0.39694978844453715,0.435,1000,0.4879807692307692,0.5963626403092813,0.37654780105825736,0.609,1000
OOD,qwen25_7b,13,movies,truthfulqa_binary,movies->truthfulqa_binary,-0.1165887399980719,0.024721585971739388,-0.23394814590330626,0.953,1000,0.5320664224428806,0.5965366496327051,0.4690758896806281,0.162,1000,0.46793357755711945,0.5334317710256773,0.40607771221099526,0.826,1000,Qwen2.5-7B,506,82,535,588,,Movies source,TruthfulQA,0.5845223175551914,0.6450078649015604,0.5201509869306965,0.008,1000,0.41547768244480865,0.48114307913625126,0.3520117370446318,0.992,1000
OOD,qwen25_7b,14,math,mmlu,math->mmlu,0.1758413461538461,0.36523402611410327,-0.038636850025411326,0.051,1000,0.43185096153846153,0.5369016728103019,0.33267621445964307,0.895,1000,0.5681490384615384,0.6596833416298671,0.46398039065687474,0.086,1000,Qwen2.5-7B,260,32,280,292,,Math source,MMLU,0.3923076923076923,0.500081585081585,0.3001614856994151,0.975,1000,0.6076923076923076,0.7124245115877976,0.4970768435902023,0.029,1000
OOD,qwen25_7b,14,math,truthfulqa_binary,math->truthfulqa_binary,0.06292779330955367,0.19308576895753551,-0.05194133643415649,0.154,1000,0.491757447218741,0.5517872487288218,0.4279705718998461,0.61,1000,0.5082425527812591,0.5702980910112243,0.4450485370793409,0.387,1000,Qwen2.5-7B,506,82,535,588,,Math source,TruthfulQA,0.4453147594717054,0.511881501097433,0.3821633825944171,0.947,1000,0.5546852405282946,0.6183144612691723,0.4888495932038292,0.054,1000
OOD,qwen25_7b,14,movies,mmlu,movies->mmlu,0.14999999999999997,0.34821620089477223,-0.04493326366288865,0.078,1000,0.36983173076923076,0.4785968812871738,0.2598649351062788,0.988,1000,0.6301682692307692,0.7519326331967213,0.5213317884405672,0.012,1000,Qwen2.5-7B,260,32,280,292,,Movies source,MMLU,0.4801682692307692,0.5748975640572075,0.38150805430498913,0.671,1000,0.5198317307692307,0.6133913099329317,0.4218720946902496,0.346,1000
OOD,qwen25_7b,14,movies,truthfulqa_binary,movies->truthfulqa_binary,0.13429094765255956,0.2565954188543185,0.015949138312419613,0.014,1000,0.3906777210064591,0.4503427107755393,0.33039855867792295,1.0,1000,0.609322278993541,0.6622122325980963,0.5435791699084727,0.0,1000,Qwen2.5-7B,506,82,535,588,,Movies source,TruthfulQA,0.4750313313409814,0.5359486233694645,0.4154086424494256,0.779,1000,0.5249686686590186,0.5864038929278182,0.46135703775364384,0.231,1000
OOD,qwen25_7b,15,math,mmlu,math->mmlu,0.3707932692307693,0.5595421616323831,0.1591296520921421,0.0,1000,0.3308894230769231,0.4290049562335055,0.23654984041980948,0.998,1000,0.669110576923077,0.7636284016111602,0.5600811871748494,0.0,1000,Qwen2.5-7B,260,32,280,292,,Math source,MMLU,0.2983173076923077,0.408599922861902,0.20288493580084932,1.0,1000,0.7016826923076923,0.7933670852493809,0.5901139405118897,0.0,1000
OOD,qwen25_7b,15,math,truthfulqa_binary,math->truthfulqa_binary,0.2401667791381471,0.3613325446442,0.11452509678668217,0.0,1000,0.37968765063144705,0.44654610038816556,0.319454000516428,1.0,1000,0.620312349368553,0.6825822839370835,0.5581029371032667,0.0,1000,Qwen2.5-7B,506,82,535,588,,Math source,TruthfulQA,0.38014557023040585,0.4497563202976378,0.31119843889550786,1.0,1000,0.6198544297695942,0.691767984166208,0.5535987452353808,0.0,1000
OOD,qwen25_7b,15,movies,mmlu,movies->mmlu,0.4177884615384615,0.6142067286892983,0.2379222429507601,0.0,1000,0.24627403846153847,0.3397788673203922,0.15865396660476908,1.0,1000,0.7537259615384615,0.8414056647032989,0.6564366248616809,0.0,1000,Qwen2.5-7B,260,32,280,292,,Movies source,MMLU,0.3359375,0.44978214605201045,0.2397577751196172,0.998,1000,0.6640625,0.7668767221584386,0.5618727234024367,0.003,1000
OOD,qwen25_7b,15,movies,truthfulqa_binary,movies->truthfulqa_binary,0.3982936469680902,0.4919119515939954,0.2853190280249541,0.0,1000,0.28306661525113275,0.3332402221542294,0.23684799397814177,1.0,1000,0.7169333847488673,0.7679062959832191,0.6673305786753974,0.0,1000,Qwen2.5-7B,506,82,535,588,,Movies source,TruthfulQA,0.31863973778077703,0.374587379806114,0.267264508521574,1.0,1000,0.681360262219223,0.7334344236172686,0.6264539929774614,0.0,1000
OOD,qwen25_7b,16,math,mmlu,math->mmlu,0.36718749999999994,0.5359222409471956,0.18962082762225285,0.0,1000,0.32884615384615384,0.42051705118721044,0.24281802933374944,1.0,1000,0.6711538461538461,0.757537708422719,0.579102318556585,0.001,1000,Qwen2.5-7B,260,32,280,292,,Math source,MMLU,0.30396634615384616,0.39465259357500737,0.22145567076601558,1.0,1000,0.6960336538461539,0.7831432586927722,0.6036621172189623,0.0,1000
OOD,qwen25_7b,16,math,truthfulqa_binary,math->truthfulqa_binary,-0.053239178636845685,0.05841956327102394,-0.16552881025769572,0.811,1000,0.5301021883736624,0.5899173515916871,0.4723369466700144,0.154,1000,0.4698978116263376,0.5281166419906124,0.413119282262909,0.819,1000,Qwen2.5-7B,506,82,535,588,,Math source,TruthfulQA,0.5231369902631833,0.5848033410838007,0.46440641406470584,0.238,1000,0.4768630097368167,0.5367893838738912,0.4134101215987242,0.765,1000
OOD,qwen25_7b,16,movies,mmlu,movies->mmlu,0.509375,0.6757036913437665,0.33977060977552104,0.0,1000,0.1986778846153846,0.2825756585504638,0.12346398175340423,1.0,1000,0.8013221153846154,0.8792418085566787,0.7102116685064802,0.0,1000,Qwen2.5-7B,260,32,280,292,,Movies source,MMLU,0.2919471153846154,0.3947436074743377,0.19358888205087482,1.0,1000,0.7080528846153846,0.8049457040344137,0.6057909757197205,0.0,1000
OOD,qwen25_7b,16,movies,truthfulqa_binary,movies->truthfulqa_binary,0.3430058806516919,0.44794940706637376,0.25347946892444423,0.0,1000,0.3194591728525981,0.3748650465893711,0.2685677691579806,1.0,1000,0.6805408271474019,0.7321720065190526,0.6283647339710924,0.0,1000,Qwen2.5-7B,506,82,535,588,,Movies source,TruthfulQA,0.33753494649571003,0.39234413084645026,0.28316651622152605,1.0,1000,0.66246505350429,0.7172438557403481,0.6065711733667274,0.0,1000
OOD,qwen25_7b,17,math,mmlu,math->mmlu,0.26394230769230764,0.43197980080333026,0.0953857014434905,0.005,1000,0.3951923076923077,0.4906494936845708,0.3062556089106286,0.978,1000,0.6048076923076923,0.6962714192981392,0.5109001103529268,0.018,1000,Qwen2.5-7B,260,32,280,292,,Math source,MMLU,0.3408653846153846,0.43991044981315064,0.25613958379139723,0.998,1000,0.6591346153846154,0.7435145301466595,0.5657750582589933,0.0,1000
OOD,qwen25_7b,17,math,truthfulqa_binary,math->truthfulqa_binary,0.15453581413284484,0.2759054394013301,0.030679495454199145,0.006,1000,0.46608984864552205,0.5281275116421418,0.40819347032414366,0.842,1000,0.533910151354478,0.5972616346417821,0.46931820288568127,0.143,1000,Qwen2.5-7B,506,82,535,588,,Math source,TruthfulQA,0.3793743372216331,0.4419898376134519,0.3190772620748349,1.0,1000,0.620625662778367,0.683985783459854,0.5567979615685732,0.0,1000
OOD,qwen25_7b,17,movies,mmlu,movies->mmlu,0.29206730769230776,0.4638966266437964,0.1269134165248054,0.0,1000,0.3498798076923077,0.4450039850833577,0.263478835978836,0.999,1000,0.6501201923076924,0.7352714152855743,0.5521933962264151,0.003,1000,Qwen2.5-7B,260,32,280,292,,Movies source,MMLU,0.3580528846153846,0.4534558914953581,0.2603027739264825,0.997,1000,0.6419471153846154,0.7486634673217534,0.531128873332163,0.002,1000
OOD,qwen25_7b,17,movies,truthfulqa_binary,movies->truthfulqa_binary,0.45688325460329704,0.5538402370080452,0.34829733695986237,0.0,1000,0.2799093801214692,0.34110724273612664,0.22586344072149395,1.0,1000,0.7200906198785308,0.7789806308058608,0.6625270252220373,0.0,1000,Qwen2.5-7B,506,82,535,588,,Movies source,TruthfulQA,0.2632073652752338,0.3123440615891479,0.21544990335751205,1.0,1000,0.7367926347247662,0.7845020626822609,0.6870474010815254,0.0,1000
OOD,qwen25_7b,18,math,mmlu,math->mmlu,0.25048076923076923,0.4487720600694738,0.050627918974693216,0.01,1000,0.3890625,0.4926945486415708,0.28303400830707726,0.982,1000,0.6109375,0.7157824626895435,0.49882087840240635,0.028,1000,Qwen2.5-7B,260,32,280,292,,Math source,MMLU,0.3604567307692308,0.46664058011295734,0.25842569508254626,0.995,1000,0.6395432692307692,0.7445487353781163,0.5343073652423153,0.005,1000
OOD,qwen25_7b,18,math,truthfulqa_binary,math->truthfulqa_binary,0.1912416851441241,0.3296033401196573,0.06271958711447907,0.001,1000,0.4147787525306083,0.481520026135211,0.35073725954280704,0.995,1000,0.5852212474693916,0.65034998071501,0.5199497269256763,0.008,1000,Qwen2.5-7B,506,82,535,588,,Math source,TruthfulQA,0.39397956232526754,0.4671127774054528,0.3225540663412708,0.994,1000,0.6060204376747325,0.6713316066403716,0.5366123580057272,0.001,1000
OOD,qwen25_7b,18,movies,mmlu,movies->mmlu,0.2832932692307692,0.48204050725602443,0.0981237907623035,0.002,1000,0.33016826923076925,0.43505732357307214,0.23686920762898817,1.0,1000,0.6698317307692307,0.7592009917147011,0.5740828341471723,0.0,1000,Qwen2.5-7B,260,32,280,292,,Movies source,MMLU,0.38653846153846155,0.5021947552977771,0.281850369407097,0.973,1000,0.6134615384615385,0.7261031160220636,0.5077358337096767,0.018,1000
OOD,qwen25_7b,18,movies,truthfulqa_binary,movies->truthfulqa_binary,0.32635206786850474,0.43773058974771417,0.21214119522093616,0.0,1000,0.32909958546225776,0.393682656705559,0.26665954989248275,1.0,1000,0.6709004145377422,0.7343676222903646,0.6081190462177672,0.0,1000,Qwen2.5-7B,506,82,535,588,,Movies source,TruthfulQA,0.34454834666923745,0.40461782930429796,0.28520833235817455,1.0,1000,0.6554516533307626,0.7150235408837442,0.6005544888050744,0.0,1000
OOD,qwen25_7b,19,math,mmlu,math->mmlu,0.2655048076923077,0.4281767684126174,0.07528629187991047,0.006,1000,0.38329326923076923,0.4834621898359634,0.28993781948577096,0.982,1000,0.6167067307692308,0.7078265260858544,0.5101183962264151,0.009,1000,Qwen2.5-7B,260,32,280,292,,Math source,MMLU,0.35120192307692305,0.44741763120342476,0.2741951055231253,0.999,1000,0.6487980769230769,0.7293419674140044,0.5515919021195478,0.003,1000
OOD,qwen25_7b,19,math,truthfulqa_binary,math->truthfulqa_binary,0.2901041164561843,0.42868190173796794,0.16101760843314766,0.0,1000,0.3503566952665574,0.42205641416681905,0.28684025842953825,1.0,1000,0.6496433047334426,0.7158106235979552,0.5770245789589931,0.0,1000,Qwen2.5-7B,506,82,535,588,,Math source,TruthfulQA,0.3595391882772583,0.4290204122489012,0.29219104601770163,1.0,1000,0.6404608117227417,0.7116901966734301,0.566401738915965,0.0,1000
OOD,qwen25_7b,19,movies,mmlu,movies->mmlu,0.23485576923076923,0.43209821719840796,0.04883022182278689,0.011,1000,0.3612980769230769,0.46365745349383314,0.2595942744502315,0.996,1000,0.6387019230769231,0.7463087124994452,0.5374929063577407,0.005,1000,Qwen2.5-7B,260,32,280,292,,Movies source,MMLU,0.40384615384615385,0.5055161015100674,0.2968103055999728,0.965,1000,0.5961538461538461,0.7030156512406437,0.4942063162190288,0.03,1000
OOD,qwen25_7b,19,movies,truthfulqa_binary,movies->truthfulqa_binary,0.41800829075484436,0.5327656596781865,0.30053858323236493,0.0,1000,0.3121083582377326,0.38018834828848874,0.24339955770876823,1.0,1000,0.6878916417622675,0.7515308573212736,0.6242432420743651,0.0,1000,Qwen2.5-7B,506,82,535,588,,Movies source,TruthfulQA,0.2698833510074231,0.33454922933470865,0.211247046732316,1.0,1000,0.7301166489925769,0.786083861523913,0.6695506112310429,0.0,1000
OOD,qwen25_7b,20,math,mmlu,math->mmlu,0.09218749999999998,0.26765847197694953,-0.09804540085846797,0.149,1000,0.4659855769230769,0.5574467247523275,0.37791615652944854,0.772,1000,0.534014423076923,0.6324930526937059,0.44184935449087837,0.221,1000,Qwen2.5-7B,260,32,280,292,,Math source,MMLU,0.44182692307692306,0.5285644544666053,0.3609989454263989,0.908,1000,0.5581730769230769,0.6503135401411264,0.47204329194177014,0.095,1000
OOD,qwen25_7b,20,math,truthfulqa_binary,math->truthfulqa_binary,0.3845319579678011,0.5148188847729375,0.2455888896569398,0.0,1000,0.3124698737105948,0.3795310443393468,0.24620808577789563,1.0,1000,0.6875301262894052,0.753002338107743,0.6211578486051992,0.0,1000,Qwen2.5-7B,506,82,535,588,,Math source,TruthfulQA,0.30299816832160414,0.3740902617181851,0.23546695424240421,1.0,1000,0.6970018316783958,0.761123136768461,0.6269145561762383,0.0,1000
OOD,qwen25_7b,20,movies,mmlu,movies->mmlu,0.11562500000000003,0.3437706603582221,-0.08813061677679952,0.146,1000,0.42704326923076924,0.5354298125023866,0.32137471549150143,0.916,1000,0.5729567307692308,0.6800959635630001,0.46868481324876676,0.09,1000,Qwen2.5-7B,260,32,280,292,,Movies source,MMLU,0.4573317307692308,0.5690729385289433,0.35071440495986805,0.788,1000,0.5426682692307693,0.656002789171452,0.4375779716466739,0.228,1000
OOD,qwen25_7b,20,movies,truthfulqa_binary,movies->truthfulqa_binary,0.40041453774221536,0.5260860546572473,0.26923942276618357,0.0,1000,0.309915164369035,0.3767385698198198,0.24847967359387396,1.0,1000,0.690084835630965,0.7543492296380815,0.6308281822463346,0.0,1000,Qwen2.5-7B,506,82,535,588,,Movies source,TruthfulQA,0.28967029788874965,0.3506128716327116,0.2266076231539328,1.0,1000,0.7103297021112503,0.7696303168086024,0.6529148917135563,0.0,1000
OOD,qwen25_7b,21,math,mmlu,math->mmlu,0.17644230769230773,0.3659451686185943,-0.013290326753967395,0.035,1000,0.40552884615384616,0.5027447085731284,0.3109725640275925,0.971,1000,0.5944711538461539,0.69804909509343,0.49663103077307186,0.028,1000,Qwen2.5-7B,260,32,280,292,,Math source,MMLU,0.41802884615384617,0.5082719748398262,0.3305023356499943,0.965,1000,0.5819711538461538,0.6698864841500412,0.49448549127659075,0.033,1000
OOD,qwen25_7b,21,math,truthfulqa_binary,math->truthfulqa_binary,0.4425431408464282,0.5757417537349596,0.30777176563396447,0.0,1000,0.2759086088884604,0.3419522145098349,0.21106222740613875,1.0,1000,0.7240913911115395,0.7878887029119948,0.6553892282057244,0.0,1000,Qwen2.5-7B,506,82,535,588,,Math source,TruthfulQA,0.2815482502651113,0.3483403483512923,0.21831234008772332,1.0,1000,0.7184517497348887,0.78278953889248,0.6551785199244173,0.0,1000
OOD,qwen25_7b,21,movies,mmlu,movies->mmlu,0.22680288461538456,0.42280438434448187,0.027604126041626126,0.014,1000,0.3703125,0.4731359422387648,0.2697866016366224,0.993,1000,0.6296875,0.728533154048884,0.5217687195616882,0.009,1000,Qwen2.5-7B,260,32,280,292,,Movies source,MMLU,0.4028846153846154,0.5153889127986963,0.29164432243786176,0.962,1000,0.5971153846153846,0.7012439722948351,0.49093254946372994,0.044,1000
OOD,qwen25_7b,21,movies,truthfulqa_binary,movies->truthfulqa_binary,0.497083775185578,0.612641229030845,0.36873273492622893,0.0,1000,0.26834088498987757,0.3298918593420378,0.20747866694667724,1.0,1000,0.7316591150101225,0.7914673872869892,0.6677931056513163,0.0,1000,Qwen2.5-7B,506,82,535,588,,Movies source,TruthfulQA,0.23457533982454448,0.297495157142784,0.17688453697801576,1.0,1000,0.7654246601754555,0.8223897441167454,0.7036574952956436,0.0,1000
OOD,qwen25_7b,22,math,mmlu,math->mmlu,0.12896634615384617,0.3099894488705123,-0.06829258428580634,0.098,1000,0.40420673076923075,0.5084576296469799,0.31261887757919105,0.966,1000,0.5957932692307693,0.6880527564323514,0.48922448811110997,0.042,1000,Qwen2.5-7B,260,32,280,292,,Math source,MMLU,0.4668269230769231,0.5674348659003832,0.3734970062078566,0.753,1000,0.5331730769230769,0.6302859251907508,0.4311995813073587,0.261,1000
OOD,qwen25_7b,22,math,truthfulqa_binary,math->truthfulqa_binary,0.3986792634724767,0.5366760702813547,0.25697338715618784,0.0,1000,0.28525980911983034,0.3594572152972659,0.2181999246427481,1.0,1000,0.7147401908801697,0.7823227039279688,0.6482096421884752,0.0,1000,Qwen2.5-7B,506,82,535,588,,Math source,TruthfulQA,0.31606092740769304,0.3801136014192785,0.24322440400859036,1.0,1000,0.6839390725923069,0.750829213568356,0.6086221236789564,0.0,1000
OOD,qwen25_7b,22,movies,mmlu,movies->mmlu,0.22139423076923082,0.41125685510418325,0.02042634916581544,0.017,1000,0.3576923076923077,0.4598487933634992,0.2567217719833999,0.998,1000,0.6423076923076924,0.7366402346277494,0.5381779761102821,0.005,1000,Qwen2.5-7B,260,32,280,292,,Movies source,MMLU,0.42091346153846154,0.5186726760868114,0.30805195222018267,0.938,1000,0.5790865384615385,0.6925858322098006,0.4775812311080106,0.067,1000
OOD,qwen25_7b,22,movies,truthfulqa_binary,movies->truthfulqa_binary,0.4645473826279765,0.5793477029874987,0.3205476516374968,0.0,1000,0.2713535139303962,0.33742476041409136,0.21035673632275828,1.0,1000,0.7286464860696038,0.7911845273336977,0.6668042786421499,0.0,1000,Qwen2.5-7B,506,82,535,588,,Movies source,TruthfulQA,0.2640991034416273,0.3244607625157995,0.2087391480101589,1.0,1000,0.7359008965583727,0.7936879831814458,0.6701887901750582,0.0,1000
OOD,qwen25_7b,23,math,mmlu,math->mmlu,0.18557692307692308,0.36769398636950007,-0.007711677672139127,0.03,1000,0.38822115384615385,0.49457738005352025,0.2826540719074302,0.977,1000,0.6117788461538461,0.7108031200047362,0.5107626154326464,0.015,1000,Qwen2.5-7B,260,32,280,292,,Math source,MMLU,0.42620192307692306,0.5318891790008259,0.3244024123643689,0.921,1000,0.5737980769230769,0.6727956234531558,0.473656045137223,0.074,1000
OOD,qwen25_7b,23,math,truthfulqa_binary,math->truthfulqa_binary,0.3809168032391787,0.5150190159194962,0.2488508649919449,0.0,1000,0.3092403354863588,0.3689419738579182,0.24666608139343385,1.0,1000,0.6907596645136412,0.7568716293647642,0.6261010513217931,0.0,1000,Qwen2.5-7B,506,82,535,588,,Math source,TruthfulQA,0.30984286127446253,0.37765739475273014,0.24859142419192448,1.0,1000,0.6901571387255374,0.7509930803965827,0.6323813953610271,0.0,1000
OOD,qwen25_7b,23,movies,mmlu,movies->mmlu,0.19735576923076925,0.4055490436154499,0.0038214572115935715,0.022,1000,0.38221153846153844,0.4848913554146112,0.2844651132226095,0.99,1000,0.6177884615384616,0.7181859488207913,0.5131962360415865,0.01,1000,Qwen2.5-7B,260,32,280,292,,Movies source,MMLU,0.4204326923076923,0.5295729830258653,0.32810421451508853,0.933,1000,0.5795673076923077,0.6799003487347949,0.4741833739061428,0.062,1000
OOD,qwen25_7b,23,movies,truthfulqa_binary,movies->truthfulqa_binary,0.3959076448471995,0.5164107737514261,0.26695916220572546,0.0,1000,0.30092547961052735,0.3614731992977593,0.2400032769399613,1.0,1000,0.6990745203894727,0.7639970774297564,0.6309950785162514,0.0,1000,Qwen2.5-7B,506,82,535,588,,Movies source,TruthfulQA,0.30316687554227323,0.36853175660400506,0.24354293594950277,1.0,1000,0.6968331244577268,0.7588396326798674,0.6345500778601567,0.0,1000
OOD,qwen25_7b,24,math,mmlu,math->mmlu,0.11802884615384612,0.3130750867229992,-0.07631464880149096,0.119,1000,0.41959134615384613,0.5155011115441913,0.3140298444674875,0.94,1000,0.5804086538461538,0.6792826753884023,0.48351200743570427,0.057,1000,Qwen2.5-7B,260,32,280,292,,Math source,MMLU,0.4623798076923077,0.5566740932306969,0.36493471582181264,0.811,1000,0.5376201923076923,0.6361207526152908,0.4319943622269204,0.22,1000
OOD,qwen25_7b,24,math,truthfulqa_binary,math->truthfulqa_binary,0.366769497734503,0.4937032363094988,0.23392593970207534,0.0,1000,0.310083871589704,0.3750324893361968,0.24700694458010197,1.0,1000,0.6899161284102959,0.7535953077090228,0.6179937325632054,0.0,1000,Qwen2.5-7B,506,82,535,588,,Math source,TruthfulQA,0.3231466306757929,0.3955711098312379,0.25733454492977137,1.0,1000,0.676853369324207,0.7400579044654905,0.6062277633181425,0.0,1000
OOD,qwen25_7b,24,movies,mmlu,movies->mmlu,0.1310096153846153,0.34113696895263507,-0.07122038101118064,0.104,1000,0.4064903846153846,0.507224342375327,0.3000248534798535,0.961,1000,0.5935096153846153,0.6951210232577449,0.49126842748209015,0.035,1000,Qwen2.5-7B,260,32,280,292,,Movies source,MMLU,0.4625,0.5627547831614391,0.3613355660114215,0.745,1000,0.5375,0.6463293883012722,0.4335718995090096,0.213,1000
OOD,qwen25_7b,24,movies,truthfulqa_binary,movies->truthfulqa_binary,0.3927986117805842,0.5060116819410371,0.26667577714455365,0.0,1000,0.29916610430926444,0.36959952021443915,0.2364947373389763,1.0,1000,0.7008338956907355,0.764890536318481,0.6309017961641731,0.0,1000,Qwen2.5-7B,506,82,535,588,,Movies source,TruthfulQA,0.30803528391015134,0.3771022539728812,0.24820109512581012,1.0,1000,0.6919647160898487,0.7532905713287462,0.6285540245284368,0.0,1000
OOD,qwen25_7b,25,math,mmlu,math->mmlu,0.1036057692307693,0.2796520039895672,-0.09027953296703298,0.136,1000,0.4372596153846154,0.5341792719096823,0.3408095635073998,0.897,1000,0.5627403846153847,0.6583658908040918,0.46138011526449657,0.119,1000,Qwen2.5-7B,260,32,280,292,,Math source,MMLU,0.45913461538461536,0.5541626246650168,0.3704293305209642,0.802,1000,0.5408653846153846,0.6446655634101622,0.44423576642290397,0.204,1000
