experiment,model,layer,domain,source,target,direction,all_delta_auc,all_delta_auc_ci_high,all_delta_auc_ci_low,all_delta_auc_p,all_meta_gt_auc,all_meta_gt_auc_ci_high,all_meta_gt_auc_ci_low,all_meta_gt_auc_p,all_meta_mj_auc,all_meta_mj_auc_ci_high,all_meta_mj_auc_ci_low,all_meta_mj_auc_p,all_truth_gt_auc,all_truth_gt_auc_ci_high,all_truth_gt_auc_ci_low,all_truth_gt_auc_p,all_truth_mj_auc,all_truth_mj_auc_ci_high,all_truth_mj_auc_ci_low,all_truth_mj_auc_p,auc_mj,auc_mj_ci_high,auc_mj_ci_low,auc_mj_p,cb_delta_auc,cb_delta_auc_ci_high,cb_delta_auc_ci_low,cb_delta_auc_p,cb_meta_gt_auc,cb_meta_gt_auc_ci_high,cb_meta_gt_auc_ci_low,cb_meta_gt_auc_p,cb_meta_mj_auc,cb_meta_mj_auc_ci_high,cb_meta_mj_auc_ci_low,cb_meta_mj_auc_p,cb_sample_size,cb_truth_gt_auc,cb_truth_gt_auc_ci_high,cb_truth_gt_auc_ci_low,cb_truth_gt_auc_p,cb_truth_mj_auc,cb_truth_mj_auc_ci_high,cb_truth_mj_auc_ci_low,cb_truth_mj_auc_p,cohens_d,cohens_d_ci_high,cohens_d_ci_low,cohens_d_p,delta_score,fold_empty_quadrants,fold_meta_gt_auc_mean,fold_meta_mj_auc_mean,fold_meta_mj_auc_std,fold_truth_gt_auc_mean,fold_truth_gt_auc_std,fold_truth_mj_auc_mean,n_B,n_C,source_empty_quadrants,threshold,threshold_mode
Exp2B,qwen25_7b,5,nan,movies,math,movies->math,0.0374634613728568,0.062653782731955,0.0070833794365655,0.02,0.6017794202465128,0.6141848074167089,0.5858099245301371,0.0,0.5625465045446254,0.5785233561623354,0.541149039433063,0.0,0.5250830431717686,0.5410072632953451,0.5066427879755718,0.01,0.5344587920691898,0.5559809542804383,0.5147246887858855,0.0,,,,,-0.0022071038974403,0.0387109882311478,-0.0561946060616615,0.46,0.5261801849483233,0.5598991941051462,0.4781639877314108,0.2,0.4738198150516767,0.5144667504463872,0.4291371534893717,0.87,1823.0,0.4760269189491171,0.5234851949530981,0.4233915905096412,0.83,0.5239730810508828,0.5788209363106803,0.4847254630075739,0.13,,,,,,,,,,,,,,,,0.8,symmetric_confident
Exp2B,qwen25_7b,6,nan,math,movies,math->movies,0.0013979624747635,0.0379097647600089,-0.0221402274284728,0.41,0.5304772171976689,0.5584635081037279,0.505381346376456,0.0,0.555833241466338,0.5777154551369942,0.5270095254608843,0.0,0.5544352789915744,0.573887583479523,0.5332156470500007,0.0,0.5681672651703683,0.589081365078808,0.545963310277895,0.0,,,,,0.0686728395061728,0.141942710113896,-0.0562944641995761,0.13,0.4499559082892416,0.5095673736589497,0.3953824952680769,0.95,0.5500440917107584,0.6001879296630043,0.4939914092796407,0.04,522.0,0.4813712522045855,0.5379124112484781,0.4339508599608815,0.72,0.5186287477954145,0.5830488876784821,0.4557862881801064,0.33,,,,,,,,,,,,,,,,0.8,symmetric_confident
Exp2B,qwen25_7b,6,nan,movies,math,movies->math,0.0664467969998378,0.0913424264692918,0.0435358866498733,0.0,0.6484925839688406,0.663597415116832,0.6358627508536195,0.0,0.6118024318306184,0.6297430829968541,0.5922172442896042,0.0,0.5453556348307806,0.5626446811580109,0.5302221330730745,0.0,0.5289458740445273,0.5531177352030111,0.5044558795554399,0.0,,,,,-0.015065643423161,0.0561828379156975,-0.084012448643884,0.64,0.4872682632793778,0.5322254097763917,0.4457836665555461,0.73,0.5127317367206222,0.5544531666805693,0.4701878242804189,0.2,1823.0,0.5277973801437833,0.5754513490092824,0.4818086075894821,0.13,0.4722026198562166,0.5117352492214616,0.4347904834565382,0.9,,,,,,,,,,,,,,,,0.8,symmetric_confident
Exp2B,qwen25_7b,7,nan,math,movies,math->movies,0.056420660780195,0.0840284713434581,0.0236035714467764,0.0,0.6013760697732986,0.6263398974556578,0.5735926929683682,0.0,0.6538733079858611,0.675310662033943,0.6286009784447736,0.0,0.597452647205666,0.6194896411802728,0.5748267325681446,0.0,0.6394963186744883,0.6621658707769997,0.6190387933718033,0.0,,,,,0.1394032921810699,0.2283000094503741,0.0344256031154942,0.0,0.4206716637272192,0.4615488135597677,0.3741907645237895,1.0,0.5793283362727807,0.6286959111975897,0.5248128722313187,0.0,522.0,0.4399250440917107,0.4921620045710488,0.3831790437195498,0.98,0.5600749559082893,0.6068194196001776,0.5013686723868446,0.02,,,,,,,,,,,,,,,,0.8,symmetric_confident
Exp2B,qwen25_7b,7,nan,movies,math,movies->math,0.0526185477683154,0.0744858610975465,0.0264964259455479,0.0,0.7068741588874885,0.7224251495523487,0.6963392488433581,0.0,0.6595232359247392,0.682045049965635,0.6386062752621288,0.0,0.6069046881564237,0.625425997314253,0.5918354213481533,0.0,0.5829296916675557,0.6060391512582489,0.5573238620503663,0.0,,,,,0.0378938237845308,0.1293524106467341,-0.0474601093787786,0.25,0.4709786971287434,0.5208184961311247,0.4257992052158394,0.83,0.5290213028712566,0.5700386508757194,0.4866178909611677,0.13,1823.0,0.4911274790867257,0.5424216263306572,0.438508509820147,0.61,0.5088725209132743,0.5555731523629345,0.4615590485675961,0.4,,,,,,,,,,,,,,,,0.8,symmetric_confident
Exp2B,qwen25_7b,8,nan,math,movies,math->movies,0.0612653491157816,0.0850244346481814,0.0391083400840698,0.0,0.6668757980497763,0.6855102970144242,0.6427837350815538,0.0,0.725374758702541,0.74822353874512,0.7012299098793107,0.0,0.6641094095867593,0.692850893243005,0.6423230226571083,0.0,0.7136640623350792,0.7353513661638058,0.6928357771675239,0.0,,,,,0.1363168724279835,0.2535295098481483,0.0233804933803643,0.0,0.4215718694885361,0.4741806275040964,0.364810214266518,0.99,0.5784281305114638,0.6323580738577891,0.5341979637126663,0.0,522.0,0.4421112580834803,0.4871214297412803,0.3855192079443763,0.99,0.5578887419165197,0.6020789828964911,0.5071664942113586,0.02,,,,,,,,,,,,,,,,0.8,symmetric_confident
Exp2B,qwen25_7b,8,nan,movies,math,movies->math,-0.0187641167235094,0.0033831852126068,-0.0384400262930722,0.89,0.7092256246484239,0.7236907766738381,0.694438483138562,0.0,0.6671298479159425,0.6826000286973434,0.6444230405843708,0.0,0.685893964639452,0.7012813661410117,0.6719821685976095,0.0,0.6443315219074693,0.6638471295495255,0.6252329532811683,0.0,,,,,0.0341963274967287,0.1367459199248561,-0.02903183788711,0.15,0.4788809009247416,0.5246170512468543,0.4345253183337269,0.82,0.5211190990752583,0.5782918288677339,0.4747380621904621,0.23,1823.0,0.4869227715785295,0.5318284006107062,0.4519912419235387,0.66,0.5130772284214705,0.5549923003287834,0.4720304564358032,0.27,,,,,,,,,,,,,,,,0.8,symmetric_confident
Exp2B,qwen25_7b,9,nan,math,movies,math->movies,0.0575618608205548,0.0831368676958162,0.0323247116043645,0.0,0.6526765871525584,0.6779172796767167,0.628253970451999,0.0,0.7049685580321855,0.7247442652678527,0.6790171598041533,0.0,0.6474066972116307,0.672148432452747,0.6238741952947265,0.0,0.6880630762699341,0.7106469401276503,0.6646831649792149,0.0,,,,,0.1113866843033509,0.2110370715939036,0.0085841000002392,0.02,0.4346340388007054,0.4834352142819396,0.3739780162574534,1.0,0.5653659611992945,0.6159388767282702,0.5123929794520549,0.0,522.0,0.4539792768959436,0.5204334918386013,0.4006043144979196,0.92,0.5460207231040565,0.6006098977993849,0.4808763176113653,0.06,,,,,,,,,,,,,,,,0.8,symmetric_confident
Exp2B,qwen25_7b,9,nan,movies,math,movies->math,0.0030225297825499,0.0283338903652743,-0.0193431176082041,0.41,0.7248595475615748,0.736905498339493,0.7117618140282633,0.0,0.6895082994049483,0.702845560179709,0.6700995193575139,0.0,0.6864857696223984,0.7009239825119056,0.6686190181884942,0.0,0.6532896480281385,0.6697154937960825,0.6252953806483735,0.0,,,,,0.0497691821402843,0.1369195567508874,-0.0328528957428606,0.14,0.4667776650641732,0.5112770124773436,0.4317641373773713,0.9,0.5332223349358267,0.5844204444672638,0.4930812386450985,0.09,1823.0,0.4834531527955424,0.5193259058685796,0.437837128703785,0.74,0.5165468472044575,0.5619635849079266,0.4707370661801042,0.28,,,,,,,,,,,,,,,,0.8,symmetric_confident
Exp2B,qwen25_7b,10,nan,math,movies,math->movies,0.0508225937583204,0.0804052367484327,0.0301916767914393,0.0,0.651428426256887,0.6746149136109525,0.630819285338715,0.0,0.6967392298652956,0.7162120993197739,0.6742742707700844,0.0,0.6459166361069751,0.6674662627119359,0.623103455552798,0.0,0.6709464958800585,0.6935825930038,0.6408137294758038,0.0,,,,,0.0353284832451499,0.1491300095688523,-0.0700929687081629,0.26,0.4650573192239859,0.5166838377923598,0.4106323056517091,0.89,0.5349426807760141,0.5735532956270124,0.4724647563941054,0.16,522.0,0.4996141975308642,0.5462178029046901,0.4468903963940648,0.54,0.5003858024691358,0.5542414047136054,0.4407874660059111,0.45,,,,,,,,,,,,,,,,0.8,symmetric_confident
Exp2B,qwen25_7b,10,nan,movies,math,movies->math,-0.0066009954994569,0.0155315347887007,-0.0307472116862289,0.73,0.6858350422603408,0.6996334114665229,0.6711550680869419,0.0,0.6667371619924078,0.6870099581320417,0.6467554727323591,0.0,0.6733381574918648,0.6871350305051201,0.6575900230914054,0.0,0.645612483351287,0.6647697834858699,0.6262719120512353,0.0,,,,,0.0601412840529851,0.1688341641252627,-0.0368206591676817,0.13,0.4571130860494862,0.5082020492347439,0.4116122864603566,0.97,0.5428869139505138,0.5917057707903949,0.4956046601464285,0.07,1823.0,0.4827456298975286,0.535648957055591,0.4318404792818673,0.71,0.5172543701024713,0.5639309072127262,0.473674335101493,0.29,,,,,,,,,,,,,,,,0.8,symmetric_confident
Exp2B,qwen25_7b,11,nan,math,movies,math->movies,0.044230197982003,0.07086292475807,0.0199572647077347,0.0,0.6547111998692192,0.6840030207158107,0.6349902173311209,0.0,0.6960496410150561,0.7178101373512638,0.6700363902326413,0.0,0.6518194430330531,0.6747863051296252,0.628395377400345,0.0,0.6650216610647346,0.6888048317846192,0.6399808325288028,0.0,,,,,0.0227623456790123,0.1326019856093777,-0.0910382719420916,0.35,0.4631466784244562,0.5333059562696785,0.4039797996953415,0.92,0.5368533215755438,0.5868723408702535,0.4801539357328539,0.11,522.0,0.5140909758965314,0.5543876364131725,0.4589764618762771,0.32,0.4859090241034685,0.547220294446065,0.427978743622997,0.65,,,,,,,,,,,,,,,,0.8,symmetric_confident
Exp2B,qwen25_7b,11,nan,movies,math,movies->math,0.0111568400757772,0.0343858651120584,-0.0121091333574474,0.21,0.6705360512393281,0.6860271705735713,0.654758015194815,0.0,0.6675233942380826,0.6885682609726376,0.646417409186095,0.0,0.6563665541623054,0.6728751442955185,0.6421794985026424,0.0,0.6425449902430798,0.6641629810705926,0.6204246949422212,0.0,,,,,0.0956460694805863,0.1700351782733314,0.0098103677462282,0.0,0.4328128905158853,0.4763857132279952,0.392453179130014,1.0,0.5671871094841148,0.617253578187537,0.5288317600331534,0.0,1823.0,0.4715410400035284,0.5097124317651833,0.422693533622889,0.9,0.5284589599964715,0.5762651602390114,0.487141361066245,0.1,,,,,,,,,,,,,,,,0.8,symmetric_confident
Exp2B,qwen25_7b,12,nan,math,movies,math->movies,0.0778252217931441,0.1028783112458993,0.0539839763938832,0.0,0.6764490816628596,0.6997137160934728,0.6572258745780583,0.0,0.7522253313662068,0.7711993200924739,0.7291879568140248,0.0,0.6744001095730627,0.6933605601340701,0.6499359829916469,0.0,0.7243403754271815,0.7427181174757488,0.7020187726918236,0.0,,,,,0.1446942974720751,0.228053925885583,0.0346596165967317,0.0,0.4051293356848912,0.449195428585699,0.362781004951808,1.0,0.5948706643151087,0.6509091618859859,0.5396412957074722,0.0,522.0,0.4501763668430335,0.5113657017301583,0.3902915583543855,0.96,0.5498236331569665,0.5970087468208383,0.5030610200353091,0.01,,,,,,,,,,,,,,,,0.8,symmetric_confident
Exp2B,qwen25_7b,12,nan,movies,math,movies->math,0.028141989598077,0.0475821097359732,0.0060070911474919,0.0,0.6837469470731065,0.7014351850410042,0.6702729241789729,0.0,0.6786638353816556,0.6958907499943482,0.6604554971816234,0.0,0.6505218457835786,0.6645074950049864,0.6377177109785431,0.0,0.6374622715211503,0.6563976064018191,0.6150317813828645,0.0,,,,,0.0949734632970199,0.2078398027145692,-0.0064981940068711,0.04,0.4366463782178509,0.4928763335074376,0.3878049539031712,0.99,0.5633536217821491,0.6098902783380395,0.5338666623842029,0.0,1823.0,0.4683801584851291,0.5059122408740504,0.4305136286323879,0.94,0.5316198415148709,0.5747970870095575,0.4779407701613883,0.1,,,,,,,,,,,,,,,,0.8,symmetric_confident
Exp2B,qwen25_7b,13,nan,math,movies,math->movies,0.1498740662006238,0.1746907244541344,0.1259335333649483,0.0,0.6578150336009332,0.6811406804282595,0.6389339760338494,0.0,0.7450292137045229,0.766540306179321,0.71965803666434,0.0,0.5951551475038991,0.6227147625614557,0.570954849119178,0.0,0.6145737801431249,0.6409223187655901,0.5909855793530894,0.0,,,,,0.150297619047619,0.2454170456053052,0.0396952109562371,0.0,0.3722258965314521,0.4226185442897662,0.3228610246577465,1.0,0.6277741034685479,0.6639696706105389,0.5773813200320551,0.0,522.0,0.4774764844209289,0.5370001531409174,0.4308012803431431,0.72,0.5225235155790712,0.5675250683114659,0.4758044212359828,0.14,,,,,,,,,,,,,,,,0.8,symmetric_confident
Exp2B,qwen25_7b,13,nan,movies,math,movies->math,0.1220928531827616,0.1473484911907203,0.1003924453647867,0.0,0.6370689409636924,0.6530972917856088,0.6240771117931833,0.0,0.6840375409119537,0.7055159234392885,0.6670408113484034,0.0,0.561944687729192,0.579747459264531,0.5487683715948672,0.0,0.5956690975795267,0.6189846955895744,0.5747174735543561,0.0,,,,,0.1645643129125685,0.2605635621464954,0.0767855074218426,0.0,0.3898579808582896,0.4376727142205384,0.3446069609314507,1.0,0.6101420191417104,0.6647616521693437,0.5645922220728787,0.0,1823.0,0.4455777062291418,0.4852783973394415,0.3963581841057222,0.99,0.5544222937708582,0.6150339371565503,0.5171332198264027,0.01,,,,,,,,,,,,,,,,0.8,symmetric_confident
Exp2B,qwen25_7b,14,nan,math,movies,math->movies,0.1275664546219692,0.1532294249753736,0.1039402288463894,0.0,0.6775116752749267,0.7030382978186164,0.6512121923803269,0.0,0.7923170654476112,0.8086121504229324,0.7685586222918283,0.0,0.6647506108256419,0.6882065565269694,0.6460313963690341,0.0,0.7455944889184948,0.7713707453797056,0.7224386949937762,0.0,,,,,0.3215388007054673,0.4274402231225286,0.2470571709698809,0.0,0.3103689006466784,0.3562760201268266,0.2651957649604789,1.0,0.6896310993533216,0.732984766521069,0.63815810629565,0.0,522.0,0.3680922986478542,0.4335609329960119,0.3157303570989702,1.0,0.6319077013521458,0.695975986050986,0.5812081245422899,0.0,,,,,,,,,,,,,,,,0.8,symmetric_confident
Exp2B,qwen25_7b,14,nan,movies,math,movies->math,0.0960790289956541,0.1176515079541292,0.0754476263928605,0.0,0.729818106081644,0.7464133681917156,0.7178102712476807,0.0,0.7588605569188094,0.774148298329288,0.7399015412813463,0.0,0.6627815279231553,0.6769565114659021,0.6506850548476104,0.0,0.6667626297911297,0.6883022941664231,0.6407897885627434,0.0,,,,,0.1691402402269954,0.2449044817342487,0.0872784853431407,0.0,0.3836501565738984,0.4279538677717885,0.3438557190452911,1.0,0.6163498434261016,0.6711822926659254,0.5789497739462431,0.0,1823.0,0.4472096031991061,0.4997679882177361,0.4052606257722233,0.97,0.5527903968008938,0.5994048874890946,0.5040447992328752,0.0,,,,,,,,,,,,,,,,0.8,symmetric_confident
Exp2B,qwen25_7b,15,nan,math,movies,math->movies,0.1854517059690356,0.2095121033043328,0.1630579181953828,0.0,0.7185607048022162,0.7422155771828955,0.7016529777557674,0.0,0.8850591427988395,0.8972079162763116,0.8713357868603165,0.0,0.6996074368298039,0.717536390097414,0.6766102487253953,0.0,0.8346898374775121,0.8533116146726842,0.8163046044864226,0.0,,,,,0.5586236037624926,0.6386216766986026,0.4809942348802262,0.0,0.1889880952380952,0.2256298991594658,0.150919550549001,1.0,0.8110119047619048,0.8441481901800256,0.7786734789661472,0.0,522.0,0.2523883009994121,0.2862183360355491,0.2044821150863236,1.0,0.7476116990005879,0.7859096069143189,0.6865810959143972,0.0,,,,,,,,,,,,,,,,0.8,symmetric_confident
Exp2B,qwen25_7b,15,nan,movies,math,movies->math,0.1555876817693282,0.1734580409893745,0.1344915641111182,0.0,0.736211095208596,0.7512858421795686,0.7235678577413778,0.0,0.8043384739282015,0.8194408308469592,0.7862802026805457,0.0,0.6487507921588732,0.6647990080049361,0.6330772080122464,0.0,0.7094158581787771,0.7283736398425279,0.6893202664205632,0.0,,,,,0.2981813904938326,0.3954907091892965,0.2062777261485933,0.0,0.3232920213469766,0.3727653524217361,0.2661795608035239,1.0,0.6767079786530235,0.7158592173498332,0.6354123168384783,0.0,1823.0,0.3785265881591908,0.4199341447678947,0.3484854320095448,1.0,0.6214734118408092,0.6720565904739916,0.5797506165934981,0.0,,,,,,,,,,,,,,,,0.8,symmetric_confident
Exp2B,qwen25_7b,16,nan,math,movies,math->movies,0.1838565662172586,0.2069107905891777,0.1595304761152325,0.0,0.7014056721733022,0.7246101362119166,0.6756787681838209,0.0,0.874078495851912,0.8907497121326277,0.8570138243338639,0.0,0.6902219296346533,0.7145361488059749,0.6701546144410194,0.0,0.8403038882021668,0.856751257391146,0.8266398875956779,0.0,,,,,0.591765873015873,0.6560661008230452,0.5196701042761862,0.0,0.1859567901234567,0.2282138972833574,0.1515921971441807,1.0,0.8140432098765432,0.8507745591773261,0.77653555211233,0.0,522.0,0.2222773368606702,0.2750963243425203,0.1761811561713575,1.0,0.7777226631393298,0.8291564834550835,0.7352278454486335,0.0,,,,,,,,,,,,,,,,0.8,symmetric_confident
Exp2B,qwen25_7b,16,nan,movies,math,movies->math,0.1553805078561682,0.1817040028071273,0.1347942406362475,0.0,0.7677926003460577,0.7785656574960419,0.7501262377652186,0.0,0.8375822110867522,0.8548832909828677,0.8226144232954835,0.0,0.682201703230584,0.6982305539560304,0.6659246647760098,0.0,0.7333834658920785,0.7574959986048779,0.713475780309412,0.0,,,,,0.333789088342963,0.4090135752432913,0.2551743040231612,0.0,0.2968141254649436,0.3377614306237154,0.2540431394167042,1.0,0.7031858745350564,0.7505517861165841,0.6615927320326105,0.0,1823.0,0.3693967861920934,0.4256877869812052,0.3212376461286151,1.0,0.6306032138079066,0.6744627639203816,0.5968741046203064,0.0,,,,,,,,,,,,,,,,0.8,symmetric_confident
Exp2B,qwen25_7b,17,nan,math,movies,math->movies,0.188998000995472,0.2098535339605731,0.1614638740421555,0.0,0.716098624592967,0.7374058391390002,0.6951005310209896,0.0,0.9088687224545612,0.921217970495482,0.8954379892140685,0.0,0.719870721459089,0.7422208494059239,0.6942610016841211,0.0,0.8907916433089944,0.9043361759616626,0.8781304146482087,0.0,,,,,0.6628086419753086,0.7168531915176719,0.5847402376654128,0.0,0.1486074368018812,0.1883058569465272,0.1188036595843581,1.0,0.8513925631981187,0.8866550057411327,0.8201738789252361,0.0,522.0,0.1885839212228101,0.2279731470738533,0.14240603920925,1.0,0.8114160787771899,0.851130880296873,0.7701772976872266,0.0,,,,,,,,,,,,,,,,0.8,symmetric_confident
Exp2B,qwen25_7b,17,nan,movies,math,movies->math,0.1828614291490704,0.2023103620740991,0.1583821922390256,0.0,0.7737087810366067,0.7862038631593976,0.7619176670147522,0.0,0.8672996906006615,0.8803210997770982,0.853618247256882,0.0,0.684438261451591,0.6965872698442819,0.6706935343580895,0.0,0.765840110406349,0.7857892132426239,0.7476933357669691,0.0,,,,,0.4238043781884473,0.4989299881383519,0.3533741526652204,0.0,0.2535909084226466,0.2924975044900413,0.2061545690991271,1.0,0.7464090915773534,0.799566242673699,0.7010510987048161,0.0,1823.0,0.322604713388906,0.3675861428846523,0.2836145695945931,1.0,0.6773952866110939,0.723111156664336,0.6183521496175983,0.0,,,,,,,,,,,,,,,,0.8,symmetric_confident
Exp2B,qwen25_7b,18,nan,math,movies,math->movies,0.2276431182140834,0.2518567573914778,0.2027836558043599,0.0,0.734027958804063,0.754832010207689,0.7147202295196066,0.0,0.9335156599998592,0.944178398076311,0.922333469878233,0.0,0.7058725417857759,0.7261868173661479,0.683686657976033,0.0,0.873645743665282,0.8885291523837285,0.8600576960431744,0.0,,,,,0.6561213991769548,0.714593421789211,0.5932975514446303,0.0,0.1315035273368606,0.1662946687449772,0.0975863416028771,1.0,0.8684964726631393,0.9022254024144868,0.8312616213814392,0.0,522.0,0.2123750734861846,0.2584175863630802,0.1757286526992991,1.0,0.7876249265138154,0.8237018738906541,0.7462725216188542,0.0,,,,,,,,,,,,,,,,0.8,symmetric_confident
Exp2B,qwen25_7b,18,nan,movies,math,movies->math,0.1919977994605193,0.2104133704934579,0.1755699516972682,0.0,0.7684706527389116,0.7790112905423272,0.7565364935990756,0.0,0.8721158578346176,0.886631986874493,0.8564885592018113,0.0,0.6801180583740983,0.6964985905631498,0.6678324248579123,0.0,0.7940209180108961,0.8116279837096425,0.7764028233927046,0.0,,,,,0.4827621693938458,0.5550812513825055,0.383513453282685,0.0,0.2360480159955306,0.2713825577742099,0.1928954205526329,1.0,0.7639519840044693,0.8087280386484219,0.7278528757454767,0.0,1823.0,0.2811898146106235,0.3287346189753358,0.2425361278443045,1.0,0.7188101853893765,0.7594402264328575,0.6715819213094644,0.0,,,,,,,,,,,,,,,,0.8,symmetric_confident
Exp2B,qwen25_7b,19,nan,math,movies,math->movies,0.2079443641827585,0.2309120684244544,0.1839815607924832,0.0,0.7401235127003133,0.7610089811357676,0.717751481625776,0.0,0.9440776280019983,0.953036580347876,0.9315916233083936,0.0,0.7361332638192398,0.7564453078077159,0.7160564834918172,0.0,0.9211839818361358,0.9322353535945376,0.9081545040484176,0.0,,,,,0.7213036449147561,0.7842658844127527,0.6361327823454941,0.0,0.1137198706643151,0.1419659175898846,0.0833715922597263,1.0,0.8862801293356849,0.9110945839677996,0.8548903425554615,0.0,522.0,0.1649764844209288,0.2025509990266934,0.1323267994294492,1.0,0.8350235155790712,0.8772887538698934,0.8042860560819217,0.0,,,,,,,,,,,,,,,,0.8,symmetric_confident
Exp2B,qwen25_7b,19,nan,movies,math,movies->math,0.12736544052425,0.1412927939684793,0.1107258188296015,0.0,0.7716106281018805,0.7849853586705924,0.7564507690337446,0.0,0.8773928545616613,0.8906463383438739,0.8638708302019708,0.0,0.7500274140374112,0.7658997939678488,0.7335452444830735,0.0,0.8499089698275417,0.864337766546095,0.8347429135111826,0.0,,,,,0.5104897161087344,0.5803275450976306,0.4202282304101145,0.0,0.2316080800952675,0.2680542599557108,0.183373115869741,1.0,0.7683919199047325,0.8056280806572068,0.7278441651494603,0.0,1823.0,0.2579022037959981,0.3081071412575302,0.2219432692145212,1.0,0.7420977962040018,0.7824712076211569,0.694211987423908,0.0,,,,,,,,,,,,,,,,0.8,symmetric_confident
